tmdb_id,title,original_title,original_language,release_year,release_date,runtime,status,genres,keywords,director,top_cast,tmdb_overview,tmdb_tagline,tmdb_vote_average,tmdb_vote_count,tmdb_popularity,budget,revenue,production_companies,production_countries,spoken_languages,homepage
14462,The Manchurian Candidate,The Manchurian Candidate,en,2004.0,2004-07-30,129.0,Released,"Drama, Thriller, Mystery","senator, gulf war, canoe, kuwait, conspiracy, war hero, u.s. congress, implant",Jonathan Demme,"Denzel Washington, Meryl Streep, Liev Schreiber, Jon Voight, Kimberly Elise","When his army unit was ambushed during the first Gulf War, Sergeant Raymond Shaw saved his fellow soldiers just as his commanding officer, then-Captain Ben Marco, was knocked unconscious. Brokering the incident for political capital, Shaw eventually becomes a vice-presidential nominee, while Marco is haunted by dreams of what happened -- or didn't happen -- in Kuwait. As Marco (now a Major) investigates, the story begins to unravel, to the point where he questions if it happened at all. Is it possible the entire unit was kidnapped and brainwashed to believe Shaw is a war hero as part of a plot to seize the White House? Some very powerful people at Manchurian Global corporation appear desperate to stop him from finding out.",This summer everything is under control.,6.2,393,21.394281,80000000.0,96105964.0,"Paramount Pictures, Scott Rudin Productions, Clinica Estetico",United States of America,English,
161795,Déjà Vu,Déjà Vu,en,1998.0,1998-04-22,117.0,Released,"Romance, Drama","love, american, pin, stranger, ruby",Henry Jaglom,"Stephen Dillane, Victoria Foyt, Vanessa Redgrave, Michael Brandon, Glynis Barber","L.A. shop owner Dana and Englishman Sean meet and fall in love at first sight, but Sean is married and Dana is to marry her business partner Alex.",Your future is set...,8.0,1,0.605645,,,"Rainbow Film Company, The, Revere Entertainment, Jagtoria Films",United States of America,English,
159824,Hotel Transylvania 2,Hotel Transylvania 2,en,2015.0,2015-09-21,89.0,Released,"Animation, Comedy, Family","transylvania, hotel, witch, technology, magic, mummy, dracula, skeleton, only child, backpacker, marriage, frankenstein, wolfman, zombie, moving out",Genndy Tartakovsky,"Adam Sandler, Andy Samberg, Selena Gomez, Kevin James, Steve Buscemi","When the old-old-old-fashioned vampire Vlad arrives at the hotel for an impromptu family get-together, Hotel Transylvania is in for a collision of supernatural old-school and modern day cool.",They're back to raise a little terror,6.7,1497,61.692197,80000000.0,473226958.0,"Columbia Pictures, Sony Pictures Animation",United States of America,"English, ภาษาไทย",
49948,Fantasia 2000,Fantasia 2000,en,1999.0,1999-12-17,74.0,Released,"Animation, Family, Music","orchestra, musical segments",James Algar,"Steve Martin, Itzhak Perlman, Quincy Jones, Bette Midler, James Earl Jones","Blending lively music and brilliant animation, this sequel to the original 'Fantasia' restores 'The Sorcerer's Apprentice' and adds seven new shorts.",,7.0,292,14.530946,80000000.0,90874570.0,Walt Disney Pictures,United States of America,English,http://movies.disney.com/fantasia-2000
2135,The Time Machine,The Time Machine,en,2002.0,2002-03-04,96.0,Released,"Science Fiction, Adventure, Action","future, time machine",Simon Wells,"Guy Pearce, Mark Addy, Phyllida Law, Sienna Guillory, Laura Kirk","Hoping to alter the events of the past, a 19th century inventor instead travels 800,000 years into the future, where he finds humankind divided into two warring races.",The greatest adventure THROUGH all time!,5.8,631,25.978555,80000000.0,123729176.0,"DreamWorks SKG, Warner Bros.",United States of America,English,http://timemachine.countingdown.com/
9822,Mighty Joe Young,Mighty Joe Young,en,1998.0,1998-12-25,114.0,Released,"Action, Adventure, Family, Fantasy","gorilla, dying and death",Ron Underwood,"Charlize Theron, Rade Serbedzija, Bill Paxton, Regina King, Peter Firth","As a child living in Africa, Jill Young saw her mother killed while protecting wild gorillas from poachers led by Andrei Strasser. Now an adult, Jill cares for an orphaned gorilla named Joe -- who, due to a genetic anomaly, is 15 feet tall. When Gregg O'Hara arrives from California and sees the animal, he convinces Jill that Joe would be safest at his wildlife refuge. But Strasser follows them to the U.S., intent on capturing Joe for himself.",Survival is an instinct.,5.9,208,6.643778,90000000.0,,"Walt Disney Pictures, RKO Pictures",United States of America,"Kiswahili, English",
9705,Swordfish,Swordfish,en,2001.0,2001-06-07,99.0,Released,"Action, Crime, Thriller","female nudity, hacker, terrorism, violence, ex-con, wire, los angeles international airport (lax), misdirection, aftercreditsstinger",Dominic Sena,"John Travolta, Hugh Jackman, Halle Berry, Don Cheadle, Sam Shepard","Rogue agent Gabriel Shear is determined to get his mitts on $9 billion stashed in a secret Drug Enforcement Administration account. He wants the cash to fight terrorism, but lacks the computer skills necessary to hack into the government mainframe. Enter Stanley Jobson, a n'er-do-well encryption expert who can log into anything.",Log On. Hack In. Go Anywhere. Get Everything.,6.1,932,36.788745,102000000.0,147080413.0,"Village Roadshow Pictures, NPV Entertainment, Silver Pictures","Australia, United States of America","Deutsch, English",
1656,The Legend of Zorro,The Legend of Zorro,en,2005.0,2005-10-24,129.0,Released,"Action, Adventure","california, spy, father son relationship, mexico, hero, marriage crisis, sword fight, divorce, american civil war",Martin Campbell,"Antonio Banderas, Catherine Zeta-Jones, Adrián Alonso Barona, Julio Oscar Mechoso, Nick Chinlund","Having spent the last 10 years fighting injustice and cruelty, Alejandro de la Vega is now facing his greatest challenge: his loving wife Elena has thrown him out of the house!  Elena has filed for divorce and found comfort in the arms of Count Armand, a dashing French aristocrat.  But Alejandro knows something she doesn't: Armand is the evil mastermind behind a terrorist plot to destroy the United States.  And so, with his marriage and the county's future at stake, it's up to Zorro to save two unions before it's too late.",The original caped crusader is back!,5.9,893,31.054334,75000000.0,142400065.0,"Amblin Entertainment, Columbia Pictures Corporation","Mexico, United States of America","English, Italiano, Español",http://www.sonypictures.com/homevideo/thelegendofzorro/index.html
12159,What Dreams May Come,What Dreams May Come,en,1998.0,1998-10-02,113.0,Released,"Drama, Fantasy, Romance","paradise, soul, underworld, heaven, painting, hell, afterlife, spiritism",Vincent Ward,"Robin Williams, Cuba Gooding Jr., Annabella Sciorra, Max von Sydow, Jessica Brooks Grant","Chris Neilson dies to find himself in a heaven more amazing than he could have ever dreamed of. There is one thing missing: his wife. After he dies, his wife, Annie killed herself and went to hell. Chris decides to risk eternity in hades for the small chance that he will be able to bring her back to heaven.",After life there is more. The end is just the beginning.,6.8,577,21.891078,85000000.0,71485043.0,PolyGram Filmed Entertainment,"New Zealand, United States of America",English,
9678,Little Nicky,Little Nicky,en,2000.0,2000-11-10,90.0,Released,"Comedy, Fantasy, Romance","father son relationship, brother sister relationship, mephisto, bulldogg",Steven Brill,"Adam Sandler, Patricia Arquette, Harvey Keitel, Rhys Ifans, Tom Lister Jr.","After the lord of darkness decides he will not cede his thrown to any of his three sons, the two most powerful of them escape to Earth to create a kingdom for themselves. This action closes the portal filtering sinful souls to Hell and causes Satan to wither away. He must send his most weak but beloved son, Little Nicky, to Earth to return his brothers to Hell.",He's Never Been To Earth. He's Never Even Slept Over Some Other Dude's House.,5.2,438,18.335992,85000000.0,,"New Line Cinema, Avery Pix, Happy Madison Productions",United States of America,"English, Français",
4442,The Brothers Grimm,The Brothers Grimm,en,2005.0,2005-08-26,118.0,Released,"Adventure, Fantasy, Action, Comedy, Thriller","brother brother relationship, literature, aftercreditsstinger",Terry Gilliam,"Heath Ledger, Matt Damon, Mackenzie Crook, Roger Ashton-Griffiths, Peter Stormare","Folklore collectors and con artists, Jake and Will Grimm, travel from village to village pretending to protect townsfolk from enchanted creatures and performing exorcisms. However, they are put to the test  when they encounter a real magical curse in a haunted forest with real magical beings, requiring genuine courage.",Eliminating Evil Since 1812.,5.6,818,40.138009,88000000.0,105316267.0,"The Weinstein Company, Summit Entertainment, Atlas Entertainment","Czech Republic, United Kingdom, United States of America","English, Français, Deutsch, Italiano",
75,Mars Attacks!,Mars Attacks!,en,1996.0,1996-12-12,106.0,Released,"Comedy, Fantasy, Science Fiction","saving the world, total destruction, white house, mars, usa president, cataclysm, lasergun, ambassador, congress, pest, flying saucer",Tim Burton,"Jack Nicholson, Glenn Close, Annette Bening, Pierce Brosnan, Danny DeVito","'We come in peace' is not what those green men from Mars mean when they invade our planet, armed with irresistible weapons and a cruel sense of humor.  This star studded cast must play victim to the alien’s fun and games in this comedy homage to science fiction films of the '50s and '60s.",Nice planet. We'll take it!,6.1,1509,44.090535,70000000.0,101371017.0,Tim Burton Productions,United States of America,"English, Français",http://marsattacks.warnerbros.com/
330770,Evolution,Évolution,fr,2015.0,2015-09-14,81.0,Released,"Mystery, Drama, Horror","nurse, sea, beach, boy, pregnant, blood, woman director",Lucile Hadzihalilovic,"Max Brebant, Roxane Duran, Julie-Marie Parmentier, Mathieu Goldfeld, Nissim Renard",11-year-old Nicolas lives with his mother in a seaside housing estate. The only place that ever sees any activity is the hospital. It is there that all the boys from the village are forced to undergo strange medical trials that attempt to disrupt the phases of evolution.,,6.4,47,3.300061,,,"Ex Nihilo, Canal+, Les films du Worso","Belgium, France, Spain",Français,
9433,The Edge,The Edge,en,1997.0,1997-09-06,117.0,Released,"Action, Adventure, Drama","photographer, grizzly bear, wilderness, airplane, supermodel, emergency landing, suspense, survival, bear, animal horror",Lee Tamahori,"Alec Baldwin, Anthony Hopkins, Elle Macpherson, Harold Perrineau, L.Q. Jones","The plane carrying wealthy Charles Morse crashes down in the Alaskan wilderness. Together with the two other passengers, photographer Robert and assistant Stephen, Charles devises a plan to help them reach civilization. However, his biggest obstacle might not be the elements, or even the Kodiak bear stalking them -- it could be Robert, whom Charles suspects is having an affair with his wife and would not mind seeing him dead.","They were fighting over a woman when the plane went down. Now, their only chance for survival is each other.",6.7,349,20.632673,,43312294.0,Art Linson Productions,United States of America,"English, Français, Pусский",
19959,Surrogates,Surrogates,en,2009.0,2009-09-24,89.0,Released,"Action, Science Fiction, Thriller","clone, dystopia",Jonathan Mostow,"Bruce Willis, Radha Mitchell, Rosamund Pike, James Cromwell, Ving Rhames","Set in a futuristic world where humans live in isolation and interact through surrogate robots, a cop is forced to leave his home for the first time in years in order to investigate the murders of others' surrogates.",How do you save humanity when the only thing that's real is you?,5.9,1195,36.664991,80000000.0,122444772.0,"Touchstone Pictures, Mandeville Films, Wintergreen Productions",United States of America,"English, Français",http://chooseyoursurrogate.com/
11973,Thirteen Days,Thirteen Days,en,2000.0,2000-12-24,145.0,Released,"Drama, Thriller","usa president, atomic bomb, john f. kennedy, kubakrise, threat",Roger Donaldson,"Kevin Costner, Bruce Greenwood, Steven Culp, Dylan Baker, Shawn Driscoll","Dramatisation of the Cuban Missile Crisis, the nuclear standoff with the USSR sparked by the discovery by the Americans of missle bases established on the Soviet allied island of Cuba. Shown from the perspective of the US President, John F Kennedy, his staff and advisors.",You'll never believe how close we came,6.9,189,18.26121,80000000.0,34566746.0,"New Line Cinema, Tig Productions",United States of America,"English, Pусский",
